,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,title,zipcode,tel
1572,경기도 파주시 회동길 130,(문발동),31,A02,A0206,A02060500,757630,14,20090624150452,http://tong.visitkorea.or.kr/cms/resource/37/738037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/738037_image3_1.jpg,126.6878046812,37.7080436984,6.0,20190926162845,34351,27,탄탄스토리하우스,10881,
1573,서울특별시 강남구 밤고개로14길 13-51,(자곡동),1,A02,A0206,A02060100,2553398,14,20180711145204,http://tong.visitkorea.or.kr/cms/resource/97/2553397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2553397_image2_1.jpg,127.1029399489,37.4790194244,6.0,20191014173631,413,1,탄허기념박물관,06364,
1574,강원도 태백시 태백로 2249,(동점동),32,A02,A0206,A02060100,1337616,14,20110721165625,http://tong.visitkorea.or.kr/cms/resource/57/1836957_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/1836957_image3_1.jpg,129.0395545143,37.0949109972,6.0,20190711161624,49799,14,태백 고생대박물관,26048,
1575,강원도 태백시 태백로 1136,(황지동),32,A02,A0206,A02060700,130121,14,20071106014302,http://tong.visitkorea.or.kr/cms/resource/81/1820381_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1820381_image3_1.jpg,128.9894682332,37.1567473782,6.0,20180801171929,18613,14,태백문화원,26039,
1576,전라남도 보성군 벌교읍 홍암로 89-19,,38,A02,A0206,A02060300,654770,14,20081119131601,,,127.3522879249,34.8492352234,6.0,20190620153237,27951,10,태백산맥문학관,59423,
1577,강원도 태백시 천제단길 195,(소도동),32,A02,A0206,A02060100,2610078,14,20190708172048,http://tong.visitkorea.or.kr/cms/resource/67/2610067_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/67/2610067_image2_1.bmp,128.9505617784,37.1174316975,6.0,20190802134354,0,14,태백석탄박물관,26043,
1578,강원도 태백시 고원로 203,(황지동),32,A02,A0206,A02060600,1722369,14,20120920112555,,,128.9880123492,37.1719622696,6.0,20180412105750,19710,14,태백시 문화예술회관,26009,
1579,충청남도 태안군 태안읍 백화로 200,,34,A02,A0206,A02060600,1735893,14,20121019134557,,,126.3127092762,36.7548226932,6.0,20191205164916,9909,14,태안군문화예술회관,32140,
1580,충청남도 금산군 남이면 하금평촌길 26,,34,A02,A0206,A02060100,615547,14,20080827141130,http://tong.visitkorea.or.kr/cms/resource/68/1600168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1600168_image3_1.jpg,127.4366159196,36.0516895373,6.0,20191001164356,22133,2,태영민속박물관,32751,
1581,경기도 안성시 태평무길 42,(사곡동),31,A02,A0206,A02061100,130313,14,20071106015148,http://tong.visitkorea.or.kr/cms/resource/98/214798_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/214798_image3_1.jpg,127.2665820309,37.0358153202,6.0,20180125172222,18473,16,태평무 전수관,17539,
1582,울산광역시 울주군 범서읍 구영로 31,,7,A02,A0206,A02060100,2606222,14,20190612160744,http://tong.visitkorea.or.kr/cms/resource/30/2608530_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2608530_image2_1.jpg,129.2371367388,35.5794897144,6.0,20190802151707,0,5,태화강생태관,44920,052-204-1650
1583,경상북도 경주시 보문로 280-34,(북군동),35,A02,A0206,A02060100,1305346,14,20110613130844,http://tong.visitkorea.or.kr/cms/resource/16/1890316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1890316_image3_1.jpg,129.2711815086,35.8549176497,6.0,20190508111632,51643,2,테디베어뮤지엄 경주,38117,
1584,제주특별자치도 서귀포시 중문관광로110번길 31,(색달동),39,A02,A0206,A02060100,130317,14,20071106015206,http://tong.visitkorea.or.kr/cms/resource/45/1617145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1617145_image3_1.jpg,126.4102024105,33.2536335404,6.0,20190508111815,41478,3,테디베어뮤지엄 제주,63535,
1585,강원도 속초시 학사평2길 15,(노학동),32,A02,A0206,A02060300,130543,14,20050303000000,http://tong.visitkorea.or.kr/cms/resource/13/2365113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2365113_image3_1.jpg,128.5152343879,38.2052697392,6.0,20190826095346,46991,5,테디베어팜,24800,
1586,경기도 파주시 탄현면 헤이리마을길 18-33,,31,A02,A0206,A02060300,736123,14,20090518170031,http://tong.visitkorea.or.kr/cms/resource/64/737764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/737764_image3_1.jpg,126.6963350125,37.7867680061,6.0,20190926172613,19877,27,테라,10859,
1587,강원도 춘천시 서면 박사로 854,,32,A02,A0206,A02060300,2637940,14,20191121100401,,,127.6918882316,37.8930876473,6.0,20191121100401,0,13,토이로봇관,24461,
1588,강원도 원주시 흥업면 매지회촌길 79,,32,A02,A0206,A02060200,130533,14,20041116000000,http://tong.visitkorea.or.kr/cms/resource/66/1539266_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1539266_image3_1.jpg,127.9111953371,37.2574487215,6.0,20181001150147,18776,9,토지문화관,26494,
1589,경상남도 진주시 충의로 19,(충무공동),36,A02,A0206,A02060100,130126,14,20071106014317,,,128.1463098029,35.1776899504,6.0,20181029153528,22348,13,토지주택박물관,52852,
1590,서울특별시 종로구 평창32길 8,(평창동),1,A02,A0206,A02060500,130272,14,20071106014953,http://tong.visitkorea.or.kr/cms/resource/22/1570622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1570622_image3_1.jpg,126.9756699867,37.6121405603,6.0,20190508143524,19559,23,토탈미술관,03004,
1591,경상남도 양산시 하북면 통도사로 108,,36,A02,A0206,A02060100,129803,14,20071106013103,http://tong.visitkorea.or.kr/cms/resource/25/1229225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1229225_image3_1.jpg,129.0646099059,35.4886578174,6.0,20181227093646,26175,10,통도사 성보박물관,50501,
1592,경상남도 통영시 광도면 안정로 770,(광도면),36,A02,A0206,A02060300,1845956,14,20130917144819,,,128.4137703474,34.9448125221,6.0,20190702173647,3343,17,통영 가스홍보관,53007,
1593,경상남도 통영시 용남면 남해안대로 83,,36,A02,A0206,A02060300,584956,14,20080709173833,http://tong.visitkorea.or.kr/cms/resource/72/1895172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1895172_image3_1.jpg,128.4669671453,34.8904223399,6.0,20191008170440,21302,17,통영 명품진주전시관,53024,
1594,경상남도 통영시 용남면 용남해안로 36,,36,A02,A0206,A02060500,130848,14,20060628000000,,,128.4429590686,34.8546259142,6.0,20180126135459,22858,17,통영 옻칠미술관,53029,
1595,경상남도 통영시 큰발개1길 38,(도남동),36,A02,A0206,A02060600,2638512,14,20191125104508,,,128.4402183873,34.8262345956,6.0,20191125104508,0,17,통영국제음악당,53079,
1596,경상남도 통영시 서문로 23,(문화동),36,A02,A0206,A02060700,129946,14,20071106013631,http://tong.visitkorea.or.kr/cms/resource/71/1895171_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1895171_image3_1.jpg,128.4219722134,34.8468097468,6.0,20180130173732,17408,17,통영문화원,53060,
1597,경상남도 통영시 무전3길 29,(무전동),36,A02,A0206,A02060900,1622623,14,20120504141500,,,128.4247382528,34.8615137068,6.0,20180704111927,18716,17,통영시립도서관,53035,
1598,경상남도 통영시 중앙로 65,(도천동),36,A02,A0206,A02060100,2370207,14,20160225103723,http://tong.visitkorea.or.kr/cms/resource/04/2370204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2370204_image2_1.jpg,128.4167394930,34.8408269888,6.0,20190121112321,2360,17,통영시립박물관,53062,
1599,경상남도 통영시 남망공원길 29,(동호동),36,A02,A0206,A02060600,130139,14,20071106014356,http://tong.visitkorea.or.kr/cms/resource/25/807725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/807725_image3_1.jpg,128.4286717482,34.8423159245,6.0,20180227142751,17643,17,통영시민문화회관,53051,
1600,서울특별시 종로구 인사동길 32,(관훈동),1,A02,A0206,A02060500,130598,14,20050607000000,http://tong.visitkorea.or.kr/cms/resource/48/683248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/683248_image3_1.jpg,126.9859145904,37.5735757835,6,20180309173905,18279,23,통인가게(통인화랑),03148,
1601,경기도 김포시 통진읍 김포대로 2347-8,,31,A02,A0206,A02060600,1730614,14,20121009130830,,,126.5870253577,37.6958599978,6,20191205165814,21982,8,통진두레문화센터,10029,
1602,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,,39,A02,A0206,A02060300,2562099,14,20181004151859,http://tong.visitkorea.or.kr/cms/resource/92/2562092_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2562092_image2_1.jpg,126.3178371034,33.3030766268,6,20191011162258,965,3,트랜스포머 오토봇 얼라이언스 (신화월드),63522,
1603,부산광역시 중구 대청로126번길 12,(동광동3가) 부산영화체험박물관 2층,6,A02,A0206,A02060500,1839022,14,20130819150626,http://tong.visitkorea.or.kr/cms/resource/51/2539151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2539151_image2_1.jpg,129.0336899238,35.1017589855,6,20191210162052,11603,15,트릭아이뮤지엄 부산,48950,
1604,강원도 화천군 간동면 파로호로 208,,32,A02,A0206,A02060300,229906,14,20020422000000,http://tong.visitkorea.or.kr/cms/resource/15/1583815_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1583815_image3_1.jpg,127.7715055013,38.0949850632,6,20191111165307,34076,17,파로호 안보전시관,24132,
1605,경기도 파주시 광인사길 161,(문발동),31,A02,A0206,A02060100,613661,14,20080825101634,http://tong.visitkorea.or.kr/cms/resource/83/737883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/737883_image3_1.jpg,126.6868934623,37.7148428898,6,20191001165312,23080,27,파주 나비나라박물관,10881,
1606,경기도 파주시 와석순환로 415,(와동동),31,A02,A0206,A02060700,129872,14,20071106013349,http://tong.visitkorea.or.kr/cms/resource/47/1785847_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1785847_image3_1.jpg,126.7516095060,37.7239707562,6,20190624104937,15160,27,파주문화원,10894,
1607,경기도 파주시 쇠재로 33,(금촌동),31,A02,A0206,A02060900,130824,14,20060504000000,http://tong.visitkorea.or.kr/cms/resource/56/1785956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1785956_image3_1.jpg,126.7707514636,37.7499847328,6,20180919145355,20324,27,파주시립중앙도서관,10917,
1608,경기도 성남시 분당구 판교로 191,(판교동),31,A02,A0206,A02060100,2371204,14,20160226175700,http://tong.visitkorea.or.kr/cms/resource/65/2371065_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2371065_image2_1.jpg,127.0955761577,37.4010366713,6,20191030150736,3160,12,판교박물관,13473,
1609,대구광역시 동구 팔공로197길 25,(백안동),4,A02,A0206,A02060700,130388,14,20071106015515,http://tong.visitkorea.or.kr/cms/resource/95/1893695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1893695_image3_1.jpg,128.6891964556,35.9559730939,6,20180801110459,22700,4,팔공문화원,41009,
1610,서울특별시 종로구 자하문로10길 30,(통의동),1,A02,A0206,A02060500,1810489,14,20130509102217,http://tong.visitkorea.or.kr/cms/resource/69/2031969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2031969_image3_1.jpg,126.9731933682,37.5792137886,6,20191126173227,19346,23,팔레 드 서울,03044,
1611,전라북도 전주시 덕진구 구렛들1길 46,(팔복동1가),37,A02,A0206,A02060300,2605804,14,20190610155340,http://tong.visitkorea.or.kr/cms/resource/46/2604546_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2604546_image3_1.jpg,127.1009591859,35.8613803395,6,20190806160655,0,12,팔복예술공장,54844,
1612,대구광역시 북구 유통단지로14길 17,(산격동),4,A02,A0206,A02060600,1899703,14,20140226172535,http://tong.visitkorea.or.kr/cms/resource/07/1899707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1899707_image2_1.jpg,128.6117268984,35.9061689681,6,20191115162815,6190,5,패션디자인개발지원센터,41515,
1613,대구광역시 중구 경상감영길 176,(동문동),4,A02,A0206,A02060300,2366225,14,20160203163441,http://tong.visitkorea.or.kr/cms/resource/91/2366191_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/2366191_image2_1.JPG,128.5966958490,35.8717531431,6,20191030152358,1889,8,패션주얼리전문타운,41913,
1614,서울특별시 구로구 오류로8라길 44,(오류동),1,A02,A0206,A02060100,130720,14,20060117000000,http://tong.visitkorea.or.kr/cms/resource/43/1865343_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1865343_image3_1.jpg,126.8440409318,37.4919521759,6,20181231140127,21411,7,평강성서유물 박물관,08344,
1615,경상남도 하동군 악양면 평사리길 76-23,,36,A02,A0206,A02060300,1323323,14,20110704100944,http://tong.visitkorea.or.kr/cms/resource/72/1322072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1322072_image3_1.jpg,127.6875728521,35.1562981548,6,20181226164657,46400,18,평사리문학관,52307,
1616,대전광역시 서구 둔산대로 201,(만년동),3,A02,A0206,A02060700,1623708,14,20120507102435,,,127.3914892509,36.3659056361,6,20181029160533,19628,3,평송청소년문화센터,35204,
1617,강원도 평창군 봉평면 사리평길 233,,32,A02,A0206,A02060300,130319,14,20071106015210,http://tong.visitkorea.or.kr/cms/resource/50/1583650_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1583650_image3_1.jpg,128.3487564086,37.6152822479,6,20190507175738,34261,15,평창무이예술관,25305,
1618,강원도 평창군 평창읍 문화예술길 53,,32,A02,A0206,A02060700,129892,14,20071106013428,http://tong.visitkorea.or.kr/cms/resource/68/1836968_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1836968_image3_1.jpg,128.3899491549,37.3619900722,6,20180820112203,16354,15,평창문화원,25377,
1619,경기도 안양시 동안구 평촌대로 76,(호계동),31,A02,A0206,A02060600,631881,14,20081006113509,,,126.9639331567,37.3800450812,6,20191001162029,24433,17,평촌아트홀,14105,
1620,경기도 평택시 중앙로 277,(비전동),31,A02,A0206,A02060600,130130,14,20071106014329,,,127.1141525939,36.9913038421,6,20180314102558,34705,28,평택남부문화예술회관,17901,
1621,경기도 평택시 중앙로 277,(비전동),31,A02,A0206,A02060700,129862,14,20071106013331,http://tong.visitkorea.or.kr/cms/resource/06/1892306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1892306_image3_1.jpg,127.1141525939,36.9913038421,6,20180130174604,15033,28,평택문화원,17901,
1622,경기도 평택시 경기대로 1366,(서정동),31,A02,A0206,A02060600,130131,14,20071106014330,,,127.0650438154,37.0673691855,6,20180518160311,20709,28,평택북부문화예술회관,17730,
1623,경기도 평택시 안중읍 서동대로 1531,,31,A02,A0206,A02060600,130298,14,20071106015058,,,126.9201257253,36.9901199817,6,20180920133901,18999,28,평택서부문화예술회관,17816,
1624,경기도 파주시 탄현면 헤이리마을길 34,,31,A02,A0206,A02060500,736133,14,20090518171054,http://tong.visitkorea.or.kr/cms/resource/72/737772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/737772_image3_1.jpg,126.6969682785,37.7870874245,6,20190926172153,18426,27,포네티브 스페이스,10859,
1625,서울특별시 강남구 영동대로 520,(삼성동),1,A02,A0206,A02060600,645791,14,20081104100920,http://tong.visitkorea.or.kr/cms/resource/31/2024231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2024231_image3_1.jpg,127.0610761076,37.5137285311,6,20191001160827,17350,1,포니정홀,06170,
1626,경상남도 거제시 계룡로 61,(고현동),36,A02,A0206,A02060100,1937122,14,20140725164145,http://tong.visitkorea.or.kr/cms/resource/74/1549574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1549574_image3_1.jpg,128.6253981675,34.8763850894,6,20190617132923,5488,1,포로수용소유적박물관,53257,
1627,서울특별시 강남구 테헤란로 440,(대치동),1,A02,A0206,A02060500,130226,14,20071106014742,http://tong.visitkorea.or.kr/cms/resource/05/684205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/684205_image3_1.jpg,127.0560767850,37.5058765750,6,20181227133853,30695,1,포스코미술관,06194,
1628,서울특별시 마포구 와우산로 148,(창전동),1,A02,A0206,A02060600,129731,14,20071106012721,http://tong.visitkorea.or.kr/cms/resource/75/1807775_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1807775_image3_1.jpg,126.9296424918,37.5541214804,6,20181226133836,20946,13,포스트극장,04059,
1629,경기도 포천시 군내면 청성로 111,,31,A02,A0206,A02060600,130684,14,20051110000000,http://tong.visitkorea.or.kr/cms/resource/25/1194625_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1194625_image3_1.jpg,127.2114736640,37.8951924312,6,20180724155914,19054,29,포천 반월아트홀,11151,
1630,경기도 포천시 중앙로34번길 8,(신읍동),31,A02,A0206,A02060700,129876,14,20071106013356,,,127.1982416774,37.8904538536,6,20191205170913,16064,29,포천문화원,11149,
1631,경상북도 포항시 남구 희망대로 850,(대도동),35,A02,A0206,A02060600,130246,14,20071106014842,,,129.3661687478,36.0092686840,6,20180516143132,22823,23,포항문화예술회관,37832,
1632,경상북도 포항시 북구 새천년대로 909,(우현동),35,A02,A0206,A02060700,129712,14,20071106012636,http://tong.visitkorea.or.kr/cms/resource/47/1890147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1890147_image3_1.jpg,129.3605124138,36.0533774766,6,20191101141421,16279,23,포항문화원,37641,
1633,경상북도 포항시 북구 환호공원길 10,(환호동),35,A02,A0206,A02060500,2406280,14,20160830095939,http://tong.visitkorea.or.kr/cms/resource/94/2405194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2405194_image3_1.jpg,129.3908649352,36.0661432786,6,20191029171623,1668,23,포항시립미술관,37600,
1634,경상북도 포항시 남구 운하로 205,(송도동),35,A02,A0206,A02060300,2383578,14,20160513111405,http://tong.visitkorea.or.kr/cms/resource/92/2369192_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2369192_image3_1.jpg,129.3731783187,36.0412735319,6,20190416131203,3874,23,포항함 체험관,37730,
